SIREN,NIC,L1_NORMALISEE,L2_NORMALISEE,L3_NORMALISEE,L4_NORMALISEE,L5_NORMALISEE,L6_NORMALISEE,L7_NORMALISEE,L1_DECLAREE,L2_DECLAREE,L3_DECLAREE,L4_DECLAREE,L5_DECLAREE,L6_DECLAREE,L7_DECLAREE,NUMVOIE,INDREP,TYPVOIE,LIBVOIE,CODPOS,CEDEX,DEPET,COMET,TCD,SIEGE,ENSEIGNE,IND_PUBLIPO,DIFFCOM,AMINTRET,NATETAB,APET700,DAPET,TEFET,EFETCENT,DEFET,ORIGINE,DCRET,DDEBACT,ACTIVNAT,LIEUACT,ACTISURF,SAISONAT,MODET,PRODET,PRODPART,AUXILT,NOMEN_LONG,SIGLE,NOM,PRENOM,CIVILITE,RNA,NICSIEGE,RPEN,DEPCOMEN,ADR_MAIL,NJ,APEN700,DAPEN,APRM,ESS,DATEESS,TEFEN,EFENCENT,DEFEN,CATEGORIE,DCREN,AMINTREN,MONOACT,MODEN,PRODEN,ESAANN,TCA,ESAAPEN,ESASEC1N,ESASEC2N,ESASEC3N,ESASEC4N,VMAJ,VMAJ1,VMAJ2,VMAJ3,DATEMAJ,longitude,latitude,geo_score,geo_type,geo_adresse,geo_id,geo_ligne
040453300,00010,COPROPRIETE IMMEUBLE LE VILLAGE,,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,FRANCE,COPROPRIETE IMMEUBLE LE VILLAGE,,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,,,,RUE,LOUIS LEYDIER,38780,,38,318,21,1,,0,O,201209,,8110Z,2008,01,1,2015,1,19941225,19941225,NR,99,,P,S,N,,0,COPROPRIETE IMMEUBLE LE VILLAGE,,,,,,00010,84,38318,,9110,8110Z,2008,,,,01,1,2015,PME,19941225,201209,1,S,N,,,,,,,,,,,,1995-12-04T00:00:00,4.915797,45.528918,0.91,street,Rue Louis Leydier 38780 Pont-Évêque,38318_0060_9f7f7a,G
193825049,00011,COLLEGE GEORGES BRASSENS,,,29 CHEMIN DU PLAN ET DE LA FEYTA,BP 40065,38783 PONT EVEQUE CEDEX,FRANCE,COLLEGE GEORGES BRASSENS,,,CHE DE LA FEYTA,,38780 PONT EVEQUE,,,,CHE,DE LA FEYTA,38780,,38,318,21,1,,1,O,201209,,8531Z,2008,21,50,2015,1,19830301,19830301,NR,99,,P,S,N,,0,COLLEGE GEORGES BRASSENS,,,,,,00011,84,38318,,7331,8531Z,2008,,,,21,50,2015,PME,19790901,201209,1,S,N,,,,,,,,,,,,2007-10-13T00:00:00,4.938822,45.527358,0.66,street,Chemin de la Feyta 38780 Pont-Évêque,38318_XXXX_c5f793,G
213803182,00012,COMMUNE DE PONT EVEQUE,MAIRIE,,PLACE CLAUDE BARBIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,MAIRIE,,PL CLAUDE BARBIER,,38780 PONT EVEQUE,,,,PL,CLAUDE BARBIER,38780,,38,318,21,1,MAIRIE,1,O,201209,,8411Z,2008,12,20,2015,1,19830301,19830301,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,1996-03-01T00:00:00,4.913014,45.530247,0.69,street,Place Claude Barbier 38780 Pont-Évêque,38318_XXXX_6796b0,G
213803182,00020,COMMUNE DE PONT EVEQUE,ECOLE MATERNELLE PUBLIQUE GENETS,,RUE GILBERT OLLIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,ECOLE MATERNELLE PUBLIQUE GENETS,,RUE GILBERT OLLIER,,38780 PONT EVEQUE,,,,RUE,GILBERT OLLIER,38780,,38,318,21,0,ECOLE MATERNELLE PUBLIQUE GENETS,1,O,201209,,8510Z,2008,11,10,2015,1,19831221,19831221,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,2007-10-13T00:00:00,4.908324,45.531413,0.56,street,Chemin Gilbert Ollier 38780 Pont-Évêque,38318_XXXX_f85230,G
213803182,00038,COMMUNE DE PONT EVEQUE,ECOLE PRIMAIRE PUBLIQUE COUSTEAU J.Y.,,HLM PLAN DES AURES,,38780 PONT EVEQUE,,COMMUNE DE PONT EVEQUE,ECOLE PRIMAIRE PUBLIQUE COUSTEAU J.Y.,,HLM PLAN DES AURES,,38780 PONT EVEQUE,,,,,HLM PLAN DES AURES,38780,,38,318,21,0,ECOLE PRIMAIRE PUBLIQUE COUSTEAU J.Y.,1,O,201209,,8520Z,2008,12,20,2015,1,19831221,19831221,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,2007-10-13T00:00:00,4.920955,45.527154,0.7,locality,PLAN DES AURES 38780 Pont-Évêque,38318_XXXX_110c24,G
213803182,00046,COMMUNE DE PONT EVEQUE,ECOLE MATERNELLE PUBLIQUE J.Y.COUSTEAU,,HLM PLAN DES AURES,,38780 PONT EVEQUE,,COMMUNE DE PONT EVEQUE,ECOLE MATERNELLE PUBLIQUE J.Y.COUSTEAU,,HLM PLAN DES AURES,,38780 PONT EVEQUE,,,,,HLM PLAN DES AURES,38780,,38,318,21,0,ECOLE MATERNELLE PUBLIQUE J.Y.COUSTEAU,1,O,201209,,8510Z,2008,01,1,2015,1,19831221,19831221,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,2007-10-13T00:00:00,4.920955,45.527154,0.7,locality,PLAN DES AURES 38780 Pont-Évêque,38318_XXXX_110c24,G
213803182,00079,COMMUNE DE PONT EVEQUE,CENTRE SOCIAL,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,CENTRE SOCIAL,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,,,,RUE,LOUIS LEYDIER,38780,,38,318,21,0,CENTRE SOCIAL,1,O,201209,,8899B,2008,02,3,2015,1,19820101,19820101,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,2007-07-15T00:00:00,4.915797,45.528918,0.91,street,Rue Louis Leydier 38780 Pont-Évêque,38318_0060_9f7f7a,G
213803182,00087,COMMUNE DE PONT EVEQUE,CONSULTATION DE NOURRISSONS,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,CONSULTATION DE NOURRISSONS,,RUE LOUIS LEYDIER,,38780 PONT EVEQUE,,,,RUE,LOUIS LEYDIER,38780,,38,318,21,0,CONSULTATION DE NOURRISSONS,1,O,201209,,8621Z,2008,02,3,2015,1,19820101,19820101,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,2007-07-15T00:00:00,4.915797,45.528918,0.91,street,Rue Louis Leydier 38780 Pont-Évêque,38318_0060_9f7f7a,G
213803182,00103,COMMUNE DE PONT EVEQUE,ECOLE PRIMAIRE PUBLIQUE DOLTO F,,1 PLACE CLAUDE BARBIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,ECOLE PRIMAIRE PUBLIQUE DOLTO F.,,1 PL CLAUDE BARBIER,,38780 PONT EVEQUE,,1,,PL,CLAUDE BARBIER,38780,,38,318,21,0,ECOLE PRIMAIRE PUBLIQUE DOLTO F.,1,O,201209,,8520Z,2008,11,10,2015,1,19910925,19910925,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,1997-11-28T00:00:00,4.912706,45.530786,0.71,housenumber,1 Place Claude Barbier 38780 Pont-Évêque,ADRNIVX_0000000286456734,G
213803182,00129,COMMUNE DE PONT EVEQUE,SCE EAU,,PLACE CLAUDE BARBIER,,38780 PONT EVEQUE,FRANCE,COMMUNE DE PONT EVEQUE,SCE EAU,MAIRIE,PL CLAUDE BARBIER,,38780 PONT EVEQUE,,,,PL,CLAUDE BARBIER,38780,,38,318,21,0,SCE EAU,0,O,201209,,3600Z,2008,NN,NN,,1,19970101,19970101,NR,99,,P,S,N,,0,COMMUNE DE PONT EVEQUE,,,,,,00012,84,38318,,7210,8411Z,2008,,,,22,100,2015,PME,19820101,201209,4,S,N,,,,,,,,,,,,1998-02-13T00:00:00,4.913014,45.530247,0.69,street,Place Claude Barbier 38780 Pont-Évêque,38318_XXXX_6796b0,G
